YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,CONSUMPTION
2001,1,ID,Total Electric Power Industry,Natural Gas (Mcf),"191,880"
2001,1,ID,Total Electric Power Industry,Petroleum (Barrels),"1,702"
2001,1,IL,Total Electric Power Industry,Coal (Short Tons),"4,360,851"
2001,1,IL,Total Electric Power Industry,Natural Gas (Mcf),"1,382,059"
2001,1,IL,Total Electric Power Industry,Other Gases (Billion BTU),206
2001,1,IL,Total Electric Power Industry,Petroleum (Barrels),"37,968"
2001,1,IN,Total Electric Power Industry,Coal (Short Tons),"5,181,654"
2001,1,IN,Total Electric Power Industry,Natural Gas (Mcf),"1,691,393"
2001,1,IN,Total Electric Power Industry,Other Gases (Billion BTU),"2,009"
2001,1,IN,Total Electric Power Industry,Petroleum (Barrels),"89,786"
2001,1,KS,Total Electric Power Industry,Coal (Short Tons),"1,957,336"
2001,1,KS,Total Electric Power Industry,Natural Gas (Mcf),"782,737"
2001,1,KS,Total Electric Power Industry,Petroleum (Barrels),"190,099"
2001,1,KY,Total Electric Power Industry,Coal (Short Tons),"3,573,725"
2001,1,KY,Total Electric Power Industry,Natural Gas (Mcf),"222,859"
2001,1,KY,Total Electric Power Industry,Petroleum (Barrels),"19,170"
2001,1,LA,Total Electric Power Industry,Coal (Short Tons),"1,457,653"
2001,1,LA,Total Electric Power Industry,Natural Gas (Mcf),"26,433,833"
2001,1,LA,Total Electric Power Industry,Other Gases (Billion BTU),263
2001,1,LA,Total Electric Power Industry,Petroleum (Barrels),"1,344,421"
2001,1,MA,Total Electric Power Industry,Coal (Short Tons),"434,043"
2001,1,MA,Total Electric Power Industry,Natural Gas (Mcf),"5,129,133"
2001,1,MA,Total Electric Power Industry,Petroleum (Barrels),"2,151,631"
2001,1,MD,Total Electric Power Industry,Coal (Short Tons),"1,080,740"
2001,1,MD,Total Electric Power Industry,Natural Gas (Mcf),"420,200"
2001,1,MD,Total Electric Power Industry,Other Gases (Billion BTU),518
2001,1,MD,Total Electric Power Industry,Petroleum (Barrels),"681,862"
2001,1,ME,Total Electric Power Industry,Coal (Short Tons),"16,140"
2001,1,ME,Total Electric Power Industry,Natural Gas (Mcf),"3,829,270"
2001,1,ME,Total Electric Power Industry,Other Gases (Billion BTU),0
2001,1,ME,Total Electric Power Industry,Petroleum (Barrels),"733,860"
2001,1,MI,Total Electric Power Industry,Coal (Short Tons),"3,104,700"
2001,1,MI,Total Electric Power Industry,Natural Gas (Mcf),"7,972,181"
2001,1,MI,Total Electric Power Industry,Other Gases (Billion BTU),0
2001,1,MI,Total Electric Power Industry,Petroleum (Barrels),"135,194"
2001,1,MN,Total Electric Power Industry,Coal (Short Tons),"1,716,888"
2001,1,MN,Total Electric Power Industry,Natural Gas (Mcf),"815,793"
2001,1,MN,Total Electric Power Industry,Petroleum (Barrels),"141,354"
2001,1,MO,Total Electric Power Industry,Coal (Short Tons),"3,621,214"
2001,1,MO,Total Electric Power Industry,Natural Gas (Mcf),"489,246"
2001,1,MO,Total Electric Power Industry,Petroleum (Barrels),"131,664"
2001,1,MS,Total Electric Power Industry,Coal (Short Tons),"721,432"
2001,1,MS,Total Electric Power Industry,Natural Gas (Mcf),"4,147,291"
2001,1,MS,Total Electric Power Industry,Petroleum (Barrels),"1,243,507"
2001,1,MT,Total Electric Power Industry,Coal (Short Tons),"986,528"
2001,1,MT,Total Electric Power Industry,Natural Gas (Mcf),"22,540"
2001,1,MT,Total Electric Power Industry,Petroleum (Barrels),"88,535"
2001,1,NC,Total Electric Power Industry,Coal (Short Tons),"2,602,572"
2001,1,NC,Total Electric Power Industry,Natural Gas (Mcf),"208,578"
2001,1,NC,Total Electric Power Industry,Other Gases (Billion BTU),1
2001,1,NC,Total Electric Power Industry,Petroleum (Barrels),"237,965"
2001,1,ND,Total Electric Power Industry,Coal (Short Tons),"2,237,857"
2001,1,ND,Total Electric Power Industry,Natural Gas (Mcf),"1,890"
2001,1,ND,Total Electric Power Industry,Other Gases (Billion BTU),38
2001,1,ND,Total Electric Power Industry,Petroleum (Barrels),"8,076"
2001,1,NE,Total Electric Power Industry,Coal (Short Tons),"1,161,247"
2001,1,NE,Total Electric Power Industry,Natural Gas (Mcf),"62,411"
2001,1,NE,Total Electric Power Industry,Petroleum (Barrels),"7,440"
2001,1,NH,Total Electric Power Industry,Coal (Short Tons),"158,114"
2001,1,NH,Total Electric Power Industry,Natural Gas (Mcf),"78,900"
2001,1,NH,Total Electric Power Industry,Petroleum (Barrels),"20,742"
2001,1,NJ,Total Electric Power Industry,Coal (Short Tons),"513,967"
2001,1,NJ,Total Electric Power Industry,Natural Gas (Mcf),"7,015,020"
2001,1,NJ,Total Electric Power Industry,Other Gases (Billion BTU),613
2001,1,NJ,Total Electric Power Industry,Petroleum (Barrels),"523,862"
2001,1,NM,Total Electric Power Industry,Coal (Short Tons),"1,477,808"
2001,1,NM,Total Electric Power Industry,Natural Gas (Mcf),"2,803,433"
2001,1,NM,Total Electric Power Industry,Petroleum (Barrels),"25,718"
2001,1,NV,Total Electric Power Industry,Coal (Short Tons),"657,751"
2001,1,NV,Total Electric Power Industry,Geothermal (Billion BTU),"1,124"
2001,1,NV,Total Electric Power Industry,Natural Gas (Mcf),"10,310,169"
2001,1,NV,Total Electric Power Industry,Petroleum (Barrels),"238,839"
2001,1,NY,Total Electric Power Industry,Coal (Short Tons),"982,238"
2001,1,NY,Total Electric Power Industry,Natural Gas (Mcf),"15,189,540"
2001,1,NY,Total Electric Power Industry,Other Gases (Billion BTU),61
2001,1,NY,Total Electric Power Industry,Petroleum (Barrels),"4,845,871"
2001,1,OH,Total Electric Power Industry,Coal (Short Tons),"4,954,707"
2001,1,OH,Total Electric Power Industry,Natural Gas (Mcf),"393,607"
2001,1,OH,Total Electric Power Industry,Other Gases (Billion BTU),281
2001,1,OH,Total Electric Power Industry,Petroleum (Barrels),"105,092"
2001,1,OK,Total Electric Power Industry,Coal (Short Tons),"1,884,803"
2001,1,OK,Total Electric Power Industry,Natural Gas (Mcf),"9,844,619"
2001,1,OK,Total Electric Power Industry,Other Gases (Billion BTU),157
2001,1,OK,Total Electric Power Industry,Petroleum (Barrels),"236,870"
2001,1,OR,Total Electric Power Industry,Coal (Short Tons),"218,077"
2001,1,OR,Total Electric Power Industry,Natural Gas (Mcf),"6,575,446"
2001,1,OR,Total Electric Power Industry,Petroleum (Barrels),"110,456"
2001,1,PA,Total Electric Power Industry,Coal (Short Tons),"4,699,883"
2001,1,PA,Total Electric Power Industry,Natural Gas (Mcf),"1,071,130"
2001,1,PA,Total Electric Power Industry,Other Gases (Billion BTU),565
2001,1,PA,Total Electric Power Industry,Petroleum (Barrels),"1,005,652"
2001,1,RI,Total Electric Power Industry,Natural Gas (Mcf),"3,406,620"
2001,1,RI,Total Electric Power Industry,Petroleum (Barrels),"44,100"
2001,1,SC,Total Electric Power Industry,Coal (Short Tons),"1,414,507"
2001,1,SC,Total Electric Power Industry,Natural Gas (Mcf),"360,331"
2001,1,SC,Total Electric Power Industry,Other Gases (Billion BTU),3
2001,1,SC,Total Electric Power Industry,Petroleum (Barrels),"133,449"
2001,1,SD,Total Electric Power Industry,Coal (Short Tons),"197,137"
2001,1,SD,Total Electric Power Industry,Natural Gas (Mcf),"106,694"
2001,1,SD,Total Electric Power Industry,Petroleum (Barrels),"49,116"
2001,1,TN,Total Electric Power Industry,Coal (Short Tons),"2,454,850"
2001,1,TN,Total Electric Power Industry,Natural Gas (Mcf),"175,580"
2001,1,TN,Total Electric Power Industry,Other Gases (Billion BTU),8
2001,1,TN,Total Electric Power Industry,Petroleum (Barrels),"455,398"
2001,1,TX,Total Electric Power Industry,Coal (Short Tons),"7,979,784"
2001,1,TX,Total Electric Power Industry,Natural Gas (Mcf),"117,616,775"
2001,1,TX,Total Electric Power Industry,Other Gases (Billion BTU),"1,475"
2001,1,TX,Total Electric Power Industry,Petroleum (Barrels),"2,753,073"
2001,1,US-TOTAL,Total Electric Power Industry,Coal (Short Tons),"89,136,058"
2001,1,US-TOTAL,Total Electric Power Industry,Geothermal (Billion BTU),"12,703"
2001,1,US-TOTAL,Total Electric Power Industry,Natural Gas (Mcf),"380,141,732"
2001,1,US-TOTAL,Total Electric Power Industry,Other Gases (Billion BTU),"7,808"
2001,1,US-TOTAL,Total Electric Power Industry,Petroleum (Barrels),"32,164,302"
2001,1,UT,Total Electric Power Industry,Coal (Short Tons),"1,234,359"
2001,1,UT,Total Electric Power Industry,Geothermal (Billion BTU),142
2001,1,UT,Total Electric Power Industry,Natural Gas (Mcf),"1,576,808"
2001,1,UT,Total Electric Power Industry,Petroleum (Barrels),"7,059"
2001,1,VA,Total Electric Power Industry,Coal (Short Tons),"1,394,053"
2001,1,VA,Total Electric Power Industry,Natural Gas (Mcf),"1,744,687"
2001,1,VA,Total Electric Power Industry,Petroleum (Barrels),"1,019,395"
2001,1,VT,Total Electric Power Industry,Natural Gas (Mcf),"30,519"
2001,1,VT,Total Electric Power Industry,Petroleum (Barrels),"38,577"
2001,1,WA,Total Electric Power Industry,Coal (Short Tons),"544,760"
2001,1,WA,Total Electric Power Industry,Natural Gas (Mcf),"7,000,832"
2001,1,WA,Total Electric Power Industry,Petroleum (Barrels),"414,358"
2001,1,WI,Total Electric Power Industry,Coal (Short Tons),"2,261,026"
2001,1,WI,Total Electric Power Industry,Natural Gas (Mcf),"1,024,798"
2001,1,WI,Total Electric Power Industry,Petroleum (Barrels),"95,392"
2001,1,WV,Total Electric Power Industry,Coal (Short Tons),"3,448,720"
2001,1,WV,Total Electric Power Industry,Natural Gas (Mcf),"121,862"
2001,1,WV,Total Electric Power Industry,Other Gases (Billion BTU),126
2001,1,WV,Total Electric Power Industry,Petroleum (Barrels),"35,244"
2001,1,WY,Total Electric Power Industry,Coal (Short Tons),"2,339,385"
2001,1,WY,Total Electric Power Industry,Natural Gas (Mcf),"663,041"
2001,1,WY,Total Electric Power Industry,Other Gases (Billion BTU),7
2001,1,WY,Total Electric Power Industry,Petroleum (Barrels),"5,589"
2001,2,AK,Total Electric Power Industry,Coal (Short Tons),"57,587"
2001,2,AK,Total Electric Power Industry,Natural Gas (Mcf),"3,732,324"
2001,2,AK,Total Electric Power Industry,Petroleum (Barrels),"119,951"
2001,2,AL,Total Electric Power Industry,Coal (Short Tons),"2,679,104"
2001,2,AL,Total Electric Power Industry,Natural Gas (Mcf),"3,779,086"
2001,2,AL,Total Electric Power Industry,Other Gases (Billion BTU),192
2001,2,AL,Total Electric Power Industry,Petroleum (Barrels),"86,653"
2001,2,AR,Total Electric Power Industry,Coal (Short Tons),"998,515"
2001,2,AR,Total Electric Power Industry,Natural Gas (Mcf),"651,849"
2001,2,AR,Total Electric Power Industry,Petroleum (Barrels),"93,610"
2001,2,AZ,Total Electric Power Industry,Coal (Short Tons),"1,488,991"
2001,2,AZ,Total Electric Power Industry,Natural Gas (Mcf),"10,171,420"
2001,2,AZ,Total Electric Power Industry,Petroleum (Barrels),"131,222"
2001,2,CA,Total Electric Power Industry,Coal (Short Tons),"82,330"
2001,2,CA,Total Electric Power Industry,Geothermal (Billion BTU),"9,828"
2001,2,CA,Total Electric Power Industry,Natural Gas (Mcf),"82,259,189"
2001,2,CA,Total Electric Power Industry,Other Gases (Billion BTU),962
2001,2,CA,Total Electric Power Industry,Petroleum (Barrels),"746,165"
2001,2,CO,Total Electric Power Industry,Coal (Short Tons),"1,552,250"
2001,2,CO,Total Electric Power Industry,Natural Gas (Mcf),"6,579,095"
2001,2,CO,Total Electric Power Industry,Petroleum (Barrels),"47,510"
2001,2,CT,Total Electric Power Industry,Coal (Short Tons),"138,890"
2001,2,CT,Total Electric Power Industry,Natural Gas (Mcf),"1,540,170"
2001,2,CT,Total Electric Power Industry,Other Gases (Billion BTU),2
2001,2,CT,Total Electric Power Industry,Petroleum (Barrels),"821,193"
2001,2,DC,Total Electric Power Industry,Petroleum (Barrels),490
2001,2,DE,Total Electric Power Industry,Coal (Short Tons),"183,791"
2001,2,DE,Total Electric Power Industry,Natural Gas (Mcf),"188,722"
2001,2,DE,Total Electric Power Industry,Other Gases (Billion BTU),206
2001,2,DE,Total Electric Power Industry,Petroleum (Barrels),"122,935"
2001,2,FL,Total Electric Power Industry,Coal (Short Tons),"2,165,738"
2001,2,FL,Total Electric Power Industry,Natural Gas (Mcf),"15,622,525"
2001,2,FL,Total Electric Power Industry,Other Gases (Billion BTU),0
2001,2,FL,Total Electric Power Industry,Petroleum (Barrels),"3,928,766"
2001,2,GA,Total Electric Power Industry,Coal (Short Tons),"2,116,017"
2001,2,GA,Total Electric Power Industry,Natural Gas (Mcf),"981,069"
2001,2,GA,Total Electric Power Industry,Petroleum (Barrels),"163,794"
2001,2,HI,Total Electric Power Industry,Coal (Short Tons),"59,380"
2001,2,HI,Total Electric Power Industry,Geothermal (Billion BTU),155
2001,2,HI,Total Electric Power Industry,Natural Gas (Mcf),0
2001,2,HI,Total Electric Power Industry,Other Gases (Billion BTU),20
2001,2,HI,Total Electric Power Industry,Petroleum (Barrels),"1,004,502"
2001,2,IA,Total Electric Power Industry,Coal (Short Tons),"1,716,400"
2001,2,IA,Total Electric Power Industry,Natural Gas (Mcf),"417,611"
2001,2,IA,Total Electric Power Industry,Petroleum (Barrels),"16,661"
2001,2,ID,Total Electric Power Industry,Coal (Short Tons),"2,480"
2001,2,ID,Total Electric Power Industry,Natural Gas (Mcf),"190,620"
2001,2,ID,Total Electric Power Industry,Petroleum (Barrels),"1,946"
2001,2,IL,Total Electric Power Industry,Coal (Short Tons),"3,544,096"
2001,2,IL,Total Electric Power Industry,Natural Gas (Mcf),"3,109,755"
